id	link	headline	p1	pub_date	text_date
451	http://www.breitbart.com/big-hollywood/2017/09/07/watch-kid-rock-takes-haters-detroit-stump-speech-wait-til-run-president/?utm_source=facebook&utm_medium=social	WATCH â€“ Kid Rock Takes On Critics in Detroit Stump Speech: â€˜Wait â€˜Til They Hear Kid Rock for Presidentâ€™	Kid Rock delivered a defiant political speech from behind a podium during his concert Tuesday night in Grand Rapids, Michigan, in which he blasted â€œdeadbeat dadsâ€ and â€œf*cking bigotsâ€ and the KKK, telling them to â€œstay the f*ck away.â€	2017-09-07	2017-09-07
452	http://www.breitbart.com/big-government/2017/09/06/dc-national-cathedral-remove-stained-glass-windows-depicting-confederate-generals/?utm_source=facebook&utm_medium=social	D.C.â€™s National Cathedral to Remove Stained Glass Windows Depicting Confederate Generals	The Washington National Cathedral announced Wednesday that it would remove two stained-glass windows depicting Confederate generals.	2017-09-06	2017-09-06
453	http://www.breitbart.com/big-hollywood/2017/09/07/illegal-alien-sitcoms-actress-gina-rodriguez-headed-cbs-cw/?utm_source=facebook&utm_medium=social	Illegal Alien Sitcoms from Actress Gina Rodriguez Headed to CBS and CW	Actress and activist Gina RodriguezÂ is developing two undocumented immigrant-focused dramas at CBS and The CW.	2017-09-07	2017-09-07
454	http://www.breitbart.com/big-government/2017/09/06/watch-florida-women-use-car-keep-alleged-drunk-driver-hitting-others/?utm_source=facebook&utm_medium=social	WATCH: Florida Women Use Car to Keep Alleged Drunk Driver from Hitting Others	Three women who found themselves trailing an alleged drunk driver on a Florida highway took matters into their own hands to stop her, according to videoÂ footage capturing the incident.	2017-09-06	2017-09-06
455	http://www.breitbart.com/video/2017/09/03/watch-rick-santorum-carlos-gutierrez-clash-over-daca/?utm_source=facebook&utm_medium=social	Watch: Rick Santorum, Carlos Gutierrez Clash Over DACA	Sunday on CNNâ€™s â€œState of the Union,â€ former Sen. Rick Santorum (R-PA), former Commerce Secretary Carlos Gutierrez, Democratic strategist Neera Tanden and Rep. Barbara Lee (D-CA) got into a heated exchange over the future of the Obama-era Deferred Action for Childhood Approvals (DACA) immigration policy.	2017-09-03	2017-09-03
456	http://www.breitbart.com/big-government/2017/09/05/27-times-jeff-sessions-fought-for-americans-against-daca-amnesty-and-open-borders/?utm_source=facebook&utm_medium=social	27 Times Jeff Sessions Fought for Americans Against DACA, Amnesty and Open Borders	Perhaps no politician has been more influential in shaping the populist-nationalistÂ revolt against President Obamaâ€™s Deferred Action for Childhood Arrivals (DACA) program for illegal aliens and nationwide amnesty than Attorney General Jeff Sessions.	2017-09-05	2017-09-05
457	http://www.breitbart.com/big-government/2017/09/05/obama-breaks-silence-trump-daca-decision-wrong-cruel/?utm_source=facebook&utm_medium=social	Barack Obama Breaks Silence: Trump DACA Decision Is â€˜Wrongâ€™ and â€˜Cruelâ€™	Former President Barack Obama issued a statement condemning President Donald Trump for announcing a decision to end his DACA program, which offered amnestyÂ to illegal immigrants brought to the United States as children.	2017-09-05	2017-09-05
458	http://www.breitbart.com/national-security/2017/09/06/islamic-state-telegram-houston-relief-centers/?utm_source=facebook&utm_medium=social	Report: Islamic State Urges Supporters to Poison Grocery Stores, Attack Harvey Shelters	A pro-Islamic State (ISIS) Telegram channel has urged lone-wolf jihadists in the United States to target relief centers in Houston, Texas, housing people displaced by Hurricane Harvey, according to a reportÂ from SITE Intelligence Group.	2017-09-06	2017-09-06
459	http://www.breitbart.com/big-hollywood/2017/09/06/george-clooney-black-lives-matter-all-about-supporting-racial-equality/?utm_source=facebook&utm_medium=social	George Clooney: Black Lives Matter All About Supporting â€˜Racial Equalityâ€™	Actor-director George Clooney claimed that the far-left organization Black Lives Matter supportsÂ racial equalityÂ and appeared to downplay the groupâ€™s numerous instances of racism andÂ violent anti-police rhetoric in an interview published Wednesday.	2017-09-06	2017-09-06
460	http://www.breitbart.com/big-government/2017/09/06/donald-trump-and-melania-trump-donate-1-million-to-12-charities-for-hurricane-harvey-relief/?utm_source=facebook&utm_medium=social	Donald Trump and Melania Trump Donate $1 Million to 12 Charities for Hurricane Harvey Relief	President Donald Trump and first lady Melania Trump detailed their personal donation of $1 million to the Hurricane Harvey relief effort to a dozen different charities.	2017-09-06	2017-09-06
461	http://www.breitbart.com/big-journalism/2017/09/06/publisher-yanks-hillary-clinton-pastors-book-over-plagiarism/?utm_source=facebook&utm_medium=social	Publisher Yanks Hillary Clinton Pastorâ€™s Book over Plagiarism	The publisher of Hillary Clintonâ€™s pastorâ€™s book is yanking the tomeÂ â€” and destroying any existing copies â€” after it announced it had found additional examples of plagiarism in the devotions the pastor sent to the failed presidential candidate.	2017-09-06	2017-09-06
462	http://www.breitbart.com/texas/2017/09/06/pregnant-woman-man-found-shot-head-detroit/?utm_source=facebook&utm_medium=social	Pregnant Woman, Man Found Shot in Head in Detroit	Police found aÂ woman, four-months pregnant, and a man shot to death in their Detroit, Michigan, home. Officers detained two people in custody.	2017-09-06	2017-09-06
463	http://www.breitbart.com/big-government/2017/09/06/ann-coulter-made-donald-trump-president-else-can/?utm_source=facebook&utm_medium=social	Ann Coulter: We Made Donald %#&amp;@ Trump PRESIDENT â€” What Else Can We Do?	Congress has tried to sneak through amnesties three times in a little more than a decade. Every time, the American people somehow found out â€” despite the best efforts of the press â€” rose up in a rage and killed the proposed bills.	2017-09-06	2017-09-06
464	http://www.breitbart.com/big-government/2017/09/06/trumps-deal-democrats-warning-republicans-establishment-conservative-alike/?utm_source=facebook&utm_medium=social	Trumpâ€™s Deal with Democrats Is a Warning to Republicans â€” Establishment and Conservative Alike	President Donald Trump reached a deal with House Minority Leader Nancy Pelosi (D-CA) and Senate Majority Leader Chuck Schumer (D-NY) to raise the debt limit, fund Hurricane Harvey relief, and keep the government open until December.	2017-09-06	2017-09-06
465	http://www.breitbart.com/big-government/2017/09/06/gary-cohns-shot-at-fed-chair-falls-apart/?utm_source=facebook&utm_medium=social	Gary Cohnâ€™s Shot at Fed Chair Falls Apart	Gary Cohn is out of the running for the top job at the Federal Reserve.	2017-09-06	2017-09-06
466	http://www.breitbart.com/big-government/2017/09/05/year-honey-badger-bannon-anti-establishment-conservatives-dominate-politicos-power-ideas-list/?utm_source=facebook&utm_medium=social	YEAR OF THE HONEY BADGER: Bannon, Anti-Establishment Conservatives Dominate Politicoâ€™s Power Ideas List	Breitbart News Executive Chairman and former White House Chief Strategist Stephen K. Bannon takes the top spot in Politico magazineâ€™s annual list of â€œ50 Ideas Blowing Up American Politics (And The People Behind Them).â€	2017-09-05	2017-09-05
467	http://www.breitbart.com/video/2017/09/03/dem-rep-lee-trumps-border-wall-bigoted-racist-backward-policy/?utm_source=facebook&utm_medium=social	Dem Rep Lee: Trumpâ€™s Border Wall Is a â€˜Bigoted, Racist Backward Policyâ€™	Sunday on CNNâ€™s â€œState of the Union,â€ Rep. Barbara Lee (D-CA) said a deal that would provide funding for President Donald Trumpâ€™s proposed wall on the U.S.-Mexico border in exchange for Trump continuing Deferred Action for Childhood Arrivals (DACA) would hold young people hostage for a â€œbigoted racist, backward policy.â€	2017-09-03	2017-09-03
468	http://www.breitbart.com/tech/2017/09/04/hillary-endorses-media-site-created-by-former-adviser-targeted-at-clinton-voters/?utm_source=facebook&utm_medium=social	Hillary Clinton Urges Her Voters to Sign Up for Former Adviserâ€™s Media Platform â€˜Verritâ€™	Hillary Clinton on Sunday endorsed a website targeted toward her 2016 presidential campaign supporters, created by former adviser Peter Daou.	2017-09-04	2017-09-04
469	http://www.breitbart.com/big-journalism/2017/09/04/houston-proves-everything-msm-says-divided-country-lie/	Houston Proves Everything the MSM Says About Our â€˜Dividedâ€™ Country Is a Lie	Even before Hurricane Harvey waylaid southeast Texas, the idea was to write this piece, to offer some perspective on the difference between our corrupt mediaâ€™s relentless portrayal of a hopelessly divided America, and a little something known as Reality.	2017-09-04	2017-09-04
470	http://www.breitbart.com/big-government/2017/09/03/donald-trump-and-melania-trump-attend-church-for-national-day-of-prayer/?utm_source=facebook&utm_medium=social	Donald Trump and Melania Trump Attend Church for National Day of Prayer	President Donald Trump and First Lady Melania Trump visited went to church on Sunday for the National Day of Prayer for Hurricane Harvey victims.	2017-09-03	2017-09-03
471	http://www.breitbart.com/big-government/2017/09/02/obama-is-the-most-expensive-ex-president-for-american-taxpayers/?utm_source=facebook&utm_medium=social	Obama Is the Most Expensive Ex-President for American Taxpayers	Former President Barack Obama is on track to become the most expensive ex-president for American taxpayers, since his requested 2018 budget will cost taxpayers $1,153,000, according to the Congressional Research Service.	2017-09-02	2017-09-02
472	http://www.breitbart.com/big-government/2017/09/01/daca-backdoor-granted-green-cards-45000-illegals/?utm_source=facebook&utm_medium=social	45,000 Illegals Using DACA Backdoor to Get Green Cards	President Barack Obamaâ€™s deputies opened a little-known immigration backdoor to put 45,000 DACA illegals on a multistep path to citizenship, according to the Senate Judiciary Committee.	2017-09-01	2017-09-01
473	http://www.breitbart.com/big-hollywood/2017/08/30/report-nbc-total-panic-megyn-kellys-morning-show/?utm_source=facebook&utm_medium=social	Report: NBC in â€˜Total Panicâ€™ over Megyn Kellyâ€™s Morning Show	NBC insiders are reportedly in â€œtotal panicâ€ over Megyn Kellyâ€™s new morning show that is set to debut at the end of September.	2017-08-30	2017-08-30
474	http://www.breitbart.com/big-government/2017/08/25/six-gop-reps-publicly-defend-daca-amnesty/?utm_source=facebook&utm_medium=social	Only Six GOP Reps Publicly Defend DACA Amnesty	Only six of the 242 House GOP legislators signed an August 22 letter urging President Donald Trump to preserve former President Barack Obamaâ€™s DACA amnesty for 800,000 illegal immigrants.	2017-08-25	2017-08-25
475	http://www.breitbart.com/texas/2017/08/29/professor-fired-saying-hurricane-harvey-instant-karma-pro-trump-texas/?utm_source=facebook&utm_medium=social	Professor Fired after Saying Hurricane Harvey Was â€˜Instant Karmaâ€™ for Pro-Trump Texas	A university professor was fired after he said Hurricane Harvey was â€œinstant Karmaâ€ for Texas after voting for President Trump.	2017-08-29	2017-08-29
476	http://www.breitbart.com/california/2017/08/29/berkeley-antifa-gang/?utm_source=facebook&utm_medium=social	Berkeley Mayor: Time to Classify Antifa as a Street Gang	Berkeley mayor Jesse ArreguinÂ is calling for â€œAntifaâ€ â€” the so-called â€œanti-fascistâ€ groupÂ that proudly uses violence to silence views with which it does not agree â€” to be classified as a street gang by police.	2017-08-29	2017-08-29
477	http://www.breitbart.com/big-government/2017/08/28/poll-majority-of-voters-support-work-requirements-for-medicaid/?utm_source=facebook&utm_medium=social	Poll: Majority of Voters Support Work Requirements for Medicaid	A new poll revealed on Monday that 51 percent of voters support work requirements for Medicaid, while 37 percent of percent of American voters oppose the measure.	2017-08-28	2017-08-28
478	http://www.breitbart.com/california/2017/08/28/berkeley-police-allowed-anarchists-jump-barricade-assault-demonstrators/?utm_source=facebook&utm_medium=social	Berkeley Police Allowed Antifa to Jump Barricades, Assault Demonstrators	Berkeley police deliberately allowed masked â€œAntifaâ€ anarchists to jump a barricade and attack aÂ demonstration byÂ a peaceful right-wing group on Sunday, leading to five assaults, including on Patriot Prayer group leader Joey Gibson.	2017-08-28	2017-08-28
479	http://www.breitbart.com/texas/2017/08/27/texan-defined-im-gonna-try-to-save-some-lives-says-volunteer-rescuer/?utm_source=facebook&utm_medium=social	â€˜Texanâ€™ Defined: â€˜Iâ€™m Gonna Try to Save Some Lives,â€™ Says Volunteer Rescuer	HOUSTON, Texas â€” As a volunteer rescuer from Texas City prepared to launch his boat on a Houston freeway, a reporter asked him what he was going to do. His answer revealed much about the attitude of being a Texan.	2017-08-27	2017-08-27
